smiles,neg_log_ic50,chembl_id,set
CN(C)CC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@]12COC[C@H]1C2,9.267606240177031,CHEMBL4110258,valid
CN(C)CC/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.42021640338319,CHEMBL137534,train
CN(C)CCC(=O)N(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.7594507517174005,CHEMBL2031301,train
CN(C)CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.047921850475143,CHEMBL2031297,train
CN(C)CCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,8.096910013008056,CHEMBL2347963,train
CN(C)CCC(=O)c1ccc(OCc2ccccc2)c(O)c1,6.443697499232712,CHEMBL552860,valid
CN(C)CCC(=O)c1ccc(OCc2ccccc2)cc1,5.823908740944319,CHEMBL544770,train
CN(C)CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.920728746981803,CHEMBL3233761,train
CN(C)CCCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,5.3872161432802645,CHEMBL1641989,train
CN(C)CCCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,8.769551078621726,CHEMBL1089524,train
CN(C)CCCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,7.5376020021010435,CHEMBL2347960,train
CN(C)CCCCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,7.468521082957745,CHEMBL2347961,train
CN(C)CCCCCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,5.363813104801276,CHEMBL2347962,train
CN(C)CCCCCNc1c(Br)cccc1Nc1ncnc2ccncc12,8.070019409484486,CHEMBL411243,train
CN(C)CCCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.077850898954601,CHEMBL129824,train
CN(C)CCCCNc1c(Br)cccc1Nc1ncnc2ccncc12,8.130005999878259,CHEMBL270501,train
CN(C)CCCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.232986946971932,CHEMBL349070,train
CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.13038714007364,CHEMBL129825,train
CN(C)CCCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.333482019445119,CHEMBL3092317,train
CN(C)CCCN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,6.50682466624128,CHEMBL3233781,train
CN(C)CCCN(C)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.525984876822014,CHEMBL3233763,train
CN(C)CCCN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.680061560019691,CHEMBL489312,train
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,4.539583303374264,CHEMBL71,train
CN(C)CCCNC(=O)/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.96018944585165,CHEMBL460743,train
CN(C)CCCNC(=O)/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.36001575195841,CHEMBL461797,valid
CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.776537344378626,CHEMBL136102,train
CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.815619201165597,CHEMBL334801,train
CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.938281100076508,CHEMBL345109,train
CN(C)CCCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,7.619788758288394,CHEMBL3092313,train
CN(C)CCCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.538585390166675,CHEMBL3233772,train
CN(C)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,8.049976093476673,CHEMBL408647,train
CN(C)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.358349385648225,CHEMBL166358,train
CN(C)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.057749586421084,CHEMBL126893,train
CN(C)CCCOC(=O)/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.61996975203217,CHEMBL461796,train
CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.517647082438164,CHEMBL140561,train
CN(C)CCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,6.2076083105017466,CHEMBL245868,train
CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,6.985348912339796,CHEMBL287289,train
CN(C)CCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.55129368009492,CHEMBL3092315,valid
CN(C)CCN(C)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.36794783329419,CHEMBL3233762,train
CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,7.606614296105759,CHEMBL39811,train
CN(C)CCN(C)c1c(Br)cccc1Nc1ncnc2ccncc12,7.389978975335855,CHEMBL270966,train
CN(C)CCN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.714378574719888,CHEMBL162053,train
CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.398973915543969,CHEMBL126137,valid
CN(C)CCN(C)c1nc(Nc2ccc(F)cc2)nc2cnc(Nc3ccc(N4CCC(N(C)C)CC4)cn3)cc12,7.607303046740334,CHEMBL4204983,train
CN(C)CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.431798275933005,CHEMBL225720,train
CN(C)CCN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.389978975335855,CHEMBL489117,train
CN(C)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.197226274708024,CHEMBL3092306,train
CN(C)CCNC(=O)c1c(SSc2c(C(=O)NCCN(C)C)c3ccccc3n2C)n(C)c2ccccc12,4.756961951313706,CHEMBL348554,train
CN(C)CCNC(=O)c1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3s2)cc1,8.698970004336019,CHEMBL3758376,valid
CN(C)CCNc1c(Br)cccc1Nc1ncnc2ccncc12,7.339988778710669,CHEMBL270713,train
CN(C)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.412569429631094,CHEMBL162034,train
CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.348385766876408,CHEMBL128432,train
CN(C)CCNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,7.455931955649724,CHEMBL54067,train
CN(C)CCOc1ccc(/C=C/c2cc(-c3cc4c(=O)[nH]cnc4[nH]3)ccn2)cc1,5.481486060122113,CHEMBL461140,valid
CN(C)CCOc1ccc(Nc2ncc3nc(Sc4ccc(F)cc4)n(C4CCOCC4)c3n2)cc1,7.422897778606082,CHEMBL4228518,train
CN(C)CCOc1ccc(Nc2ncc3nc(Sc4cccc(F)c4)n(C4CCOCC4)c3n2)cc1,6.094204119632131,CHEMBL4226937,train
CN(C)CCOc1ccc(Nc2ncc3nc(Sc4ccccc4)n(C4CCOCC4)c3n2)cc1,6.2549252084179425,CHEMBL4225777,train
CN(C)CCOc1cccc(Nc2nccc(-c3c(-c4cccc(C(=O)Nc5cc(C(F)(F)F)ccc5F)c4)nc4ccccn34)n2)c1,6.0,CHEMBL3985011,train
CN(C)CCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.301029995663981,CHEMBL77782,train
CN(C)CCc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.886056647693163,CHEMBL470218,train
CN(C)CCc1ccc(Nc2nccc(-c3c(-c4cccc(NC(=O)c5c(F)cccc5F)c4)nc4sccn34)n2)cc1,6.657577319177793,CHEMBL1090357,train
CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.0219533635544344,CHEMBL37373,train
CN(C)CCn1cnc2c(Cl)c3c(Nc4cccc(Br)c4)ncnc3cc21,6.692503962086787,CHEMBL427298,train
CN(C)CCn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,7.657577319177793,CHEMBL175101,train
CN(C)CCn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc21,8.87942606879415,CHEMBL176891,train
CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,6.9899103137022855,CHEMBL287832,train
CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.299584584032562,CHEMBL287007,train
CN(C)Cc1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,5.309803919971486,CHEMBL1688860,train
CN(C)Cc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)[nH]1,7.167491087293763,CHEMBL475767,train
CN(C)Cc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)[nH]1,8.397940008672037,CHEMBL473437,valid
CN(C)Cc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)o1,8.698970004336019,CHEMBL475594,train
CN(C)Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.920818753952375,CHEMBL513208,train
CN(C)S(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc4c(cc23)OCO4)cc1,4.73754891026957,CHEMBL3098313,train
CN(C)[C@@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.517126416391246,CHEMBL3344221,train
CN(C)[C@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,8.387216143280265,CHEMBL3344216,train
CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,7.944227555083941,CHEMBL30432,train
CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.15059172132861,CHEMBL53711,train
CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,6.794302789798589,CHEMBL96489,train
CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],5.698970004336019,CHEMBL93544,train
CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.168887224071955,CHEMBL53428,train
CN(C)c1ccc(/C=C/C(=O)c2ccc3ncc(C(N)=O)c(Nc4ccc(Cl)cc4)c3c2)cc1,5.277119389313061,CHEMBL3613691,valid
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,6.325138859262188,CHEMBL64894,train
CN(C)c1ccc(CCCCCn2c3c(c4cc(OCCc5ccc(O)cc5)ccc42)CC(N)CC3)cc1,5.718966632752273,CHEMBL3216254,train
CN(C)c1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,6.680755371522681,CHEMBL332765,train
CN(C)c1ccc(Nc2ncnc3cc(-c4ccccc4)sc23)cc1,7.026872146400302,CHEMBL306732,train
CN(C)c1ccc(Nc2ncnc3cc(N)ncc23)cc1,5.313363730737707,CHEMBL341053,train
CN(C)c1ccc(Nc2ncnc3ccncc23)c(N)c1,5.309999839831227,CHEMBL271540,train
CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,7.9543072289608165,CHEMBL90013,train
CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2n1,6.202576208218982,CHEMBL50245,train
CN(C)c1ccc2cncnc2c1,7.958607314841775,CHEMBL52784,train
CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.073820279120241,CHEMBL52015,train
CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,7.807034823795931,CHEMBL53796,train
CN(C)c1ccc2ncncc2c1,6.920818753952375,CHEMBL55150,train
CN(C)c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,7.703334809738469,CHEMBL153739,train
CN(C)c1cccc(CNc2ncnc3cc(N)ncc23)c1,5.0,CHEMBL333045,train
CN(C)c1cccc(Nc2ncnc3cc(N)ncc23)c1,5.747146969020107,CHEMBL125331,train
CN(C)c1cccc(Nc2ncnc3ccncc23)c1N,5.740000204918113,CHEMBL406236,train
CN(C)c1cccc2c(S(=O)(=O)NCCN/N=N/c3ccc4ncnc(Nc5cccc(Cl)c5)c4c3)cccc12,5.853871964321762,CHEMBL606413,train
CN(C)c1ccccc1Nc1ncnc2cc(N)ncc12,4.161150909262744,CHEMBL123523,train
CN(C)c1nc(N/N=C/c2cc(Br)c(O)c(Br)c2O)nc(Nc2ccc(F)cc2)n1,4.586700235918748,CHEMBL1946843,train
CN(C)c1ncc2ncnc(Nc3cccc(Br)c3)c2n1,8.566616780768399,CHEMBL53777,valid
CN(C/C=C/C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1)CCO,7.127843727251707,CHEMBL3931858,train
CN(C/C=C/C(=O)N1CCc2c(sc3ncnc(Nc4cc(O)c(Cl)c(Cl)c4)c23)C1)C(C)(C)C,9.0,CHEMBL3655351,valid
CN(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCO,7.853871964321762,CHEMBL93783,train
CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,7.686569727696443,CHEMBL289213,train
CN(CC(=O)O)c1c(Br)cccc1Nc1ncnc2ccncc12,7.789949150124863,CHEMBL271113,train
CN(CC(=O)O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.356547323513812,CHEMBL351629,train
CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.7979253753951525,CHEMBL126903,train
CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.49242075436993,CHEMBL127611,train
CN(CC(O)CO)c1c(Br)cccc1Nc1ncnc2ccncc12,8.489991487059765,CHEMBL410635,train
CN(CC(O)CO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.2518119729938,CHEMBL165547,train
CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.49242075436993,CHEMBL340700,train
CN(CCCO)c1nc(Nc2ccc(F)cc2)nc2cnc(Nc3ccc(N4CCC(N(C)C)CC4)cn3)cc12,7.284832642151542,CHEMBL4204139,train
CN(CCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)CCS(C)(=O)=O,6.080461938329954,CHEMBL14874,train
CN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.806875401645538,CHEMBL379047,train
CN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.0915149811213505,CHEMBL208144,train
CN(CCCl)CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,8.356547323513812,CHEMBL225928,train
CN(CCN(C)Cc1ccc(C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1)CCn1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,6.494850021680094,CHEMBL4163321,train
CN(CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)CCNS(=O)(=O)c1cccc2c(N(C)C)cccc12,6.221848749616356,CHEMBL591897,valid
CN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.16909365723137,CHEMBL166255,train
CN(CCO)Cc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.522878745280337,CHEMBL79206,train
CN(CCO)Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,6.958607314841775,CHEMBL391521,valid
CN(CCO)c1c(Br)cccc1Nc1ncnc2ccncc12,8.580044251510243,CHEMBL408397,train
CN(CCO)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,7.443697499232712,CHEMBL3409482,train
CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.657577319177793,CHEMBL161956,train
CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.587546764348943,CHEMBL341319,valid
CN(CCO)c1nc(Nc2ccccc2)nc2cnc(Nc3ccc(N4CCC(N(C)C)CC4)cn3)cc12,7.289882634888183,CHEMBL4203001,train
CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,4.96273290543129,CHEMBL434063,train
CN(CCOc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)CO,7.455931955649724,CHEMBL249928,train
CN(CCc1ccc(-c2ccccc2)cc1)Cc1cn(C)c2ccc(C(=O)Nc3ccc(F)cc3)cc12,5.0,CHEMBL4446681,train
CN(N)C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ccnc2cn1,8.065501548756432,CHEMBL460736,train
CN(c1cccc(Br)c1)c1nc(N)nc2[nH]c(Cc3ccccc3)cc12,4.274905478918531,CHEMBL1254199,train
CN(c1cccc(Br)c1)c1nc(N)nc2c1cc(Cc1ccccc1)n2C,3.595850750790305,CHEMBL1254286,train
CN(c1ccccc1)c1[nH]cnc2ncnc1-2,5.698970004336019,CHEMBL335052,train
CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,5.060480747381382,CHEMBL7775,train
CN(c1ccccc1)c1ncnc2cc3oc(=O)n(CCCN4CCOCC4)c3cc12,5.142667503568732,CHEMBL2064397,train
CN(c1ccccc1)c1ncnc2ccc(N)cc12,5.075720713938118,CHEMBL136492,valid
CN(c1ccccc1)c1ncnc2ccc(N/N=N/Cc3ccccn3)cc12,5.031517051446065,CHEMBL137635,train
CN(c1ccccc1)c1ncnc2ccccc12,4.0,CHEMBL324371,train
CN(c1cccnc1)c1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cn1,2.3010299956639813,CHEMBL261238,train
CN/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,7.920818753952375,CHEMBL497697,train
CN1C(=O)C(=C(C#N)C#N)c2cc(O)ccc21,4.585026652029182,CHEMBL56201,train
CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,6.0,CHEMBL4549667,train
CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,6.0,CHEMBL4097778,train
CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,6.0,CHEMBL4088216,valid
CN1C(=S)C(C(=O)Nc2ccccc2)c2ccccc21,6.0,CHEMBL62176,train
CN1C(=S)C(CCC(=O)O)c2ccccc21,5.173925197299173,CHEMBL309765,train
CN1CCC(NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC2CCCC2)CC1,4.522878745280337,CHEMBL2312646,train
CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1,4.522878745280337,CHEMBL2312649,train
CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]2COC[C@H]2O)CC1,4.522878745280337,CHEMBL2312652,train
CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,8.522878745280337,CHEMBL258940,train
CN1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)CC1,6.098541678603888,CHEMBL22978,train
CN1CCC(Oc2cccc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,8.522878745280337,CHEMBL203725,train
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1,8.301029995663981,CHEMBL197640,train
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,6.853871964321762,CHEMBL193544,train
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1,5.6777807052660805,CHEMBL194337,valid
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1,6.161150909262744,CHEMBL436511,train
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cscn5)c(Cl)c4)c23)CC1,6.156144577376839,CHEMBL195204,train
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H](O)C1,5.337242168318426,CHEMBL418203,train
CN1CCC(c2c(O)cc(O)c3c2O/C(=C\c2ccccc2Cl)C3=O)CC1,5.774690718274137,CHEMBL48614,train
CN1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5[nH]4)n3)cn2)CC1,6.5376020021010435,CHEMBL3813979,train
CN1CCC=C(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)C1,6.939302159646388,CHEMBL92902,train
CN1CCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.886056647693163,CHEMBL234577,train
CN1CCC[C@H]1/C=C/C(=O)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,9.0,CHEMBL3655340,train
CN1CCN(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)CC1,7.795880017344075,CHEMBL498134,train
CN1CCN(C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1,6.333482019445119,CHEMBL3092321,train
CN1CCN(C(=O)c2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1,6.633763876281707,CHEMBL3436360,train
CN1CCN(C/C=C/C(=O)N2CCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc32)CC1,7.5633396990923005,CHEMBL4549542,train
CN1CCN(C/C=C/C(=O)N2CCc3c(sc4ncnc(N[C@H](CO)c5ccccc5)c34)C2)CC1,7.050609993355087,CHEMBL1271507,train
CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(Cc5ccccn5)cc4)ncnc3cn2)CC1,6.533509589038401,CHEMBL3921446,train
CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,7.883501944803923,CHEMBL3921555,train
CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1,7.714728530059052,CHEMBL3233789,train
CN1CCN(CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1,5.46864883541694,CHEMBL3233765,train
CN1CCN(CC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,7.494850021680094,CHEMBL4169489,train
CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1,8.763621775341393,CHEMBL437890,train
CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,9.011138197355576,CHEMBL203599,train
CN1CCN(CCC(=O)Nc2ccc3c(C#N)cnc(Nc4cccc(Br)c4)c3c2)CC1,5.886056647693163,CHEMBL1641992,train
CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,9.638272163982407,CHEMBL2031300,train
CN1CCN(CCCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,5.346787486224656,CHEMBL106232,train
CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,6.6777807052660805,CHEMBL104244,train
CN1CCN(CCCNc2c(Br)cccc2Nc2ncnc3ccncc23)CC1,8.299988937677888,CHEMBL271532,valid
CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1,8.309892569591394,CHEMBL340484,train
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,5.060480747381382,CHEMBL299194,train
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC(C)(C)C)nc3n2)CC1,6.823908740944319,CHEMBL57347,train
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC4CCCCC4)nc3n2)CC1,6.055517327849832,CHEMBL51028,valid
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NCc4ccccc4)nc3n2)CC1,6.008773924307505,CHEMBL51485,train
CN1CCN(CCCOc2cc(OC3CCOCC3)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c2)CC1,7.180456064458132,CHEMBL205776,train
CN1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,7.853871964321762,CHEMBL272935,train
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,5.984720797081202,CHEMBL217092,train
CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,8.301029995663981,CHEMBL258282,train
CN1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4s3)o2)CC1,8.301029995663981,CHEMBL475761,train
CN1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1,7.903089986991944,CHEMBL3436355,train
CN1CCN(Cc2ccc(C(=O)Nc3ccc(-c4cncc(C#N)c4Nc4ccc(F)c(Cl)c4)cc3)cc2)CC1,5.522878745280337,CHEMBL2385971,train
CN1CCN(Cc2ccc(C(=O)Nc3ccc(-c4cncc(C#N)c4Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)cc3)cc2)CC1,5.6020599913279625,CHEMBL2385969,train
CN1CCN(Cc2ccc(C(=O)Nc3ccc(-c4cncc(C#N)c4Nc4ccc(OCc5ccccn5)c(Cl)c4)cc3)cc2)CC1,5.638272163982407,CHEMBL2385967,train
CN1CCN(Cc2ccc(NC(=O)Nc3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)cc2)CC1,8.075720713938118,CHEMBL3740144,train
CN1CCN(Cc2ccc(NC(=O)c3cccc(NC(=O)c4cnc5[nH]ccc5c4)c3)cc2C(F)(F)F)CC1,6.167491087293763,CHEMBL3234755,train
CN1CCN(Cc2ccc(Nc3nc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4s3)cc2)CC1,8.045757490560675,CHEMBL503418,train
